date,pollution_today,dew,temp,press,wnd_spd,snow,rain,pollution_yesterday
9/17/2011,17.91666667,3.833333333,17.04166667,1019.708333,5.977916667,0,0.625,23.16666667
9/18/2011,21.5,2.541666667,14.91666667,1025.5,8.360416667,0,0,17.91666667
9/19/2011,28.70833333,4.833333333,15.45833333,1023.333333,15.64791667,0,0,21.5
9/20/2011,37,5.208333333,16.66666667,1019.291667,13.13375,0,0,28.70833333
9/21/2011,39.5,5.916666667,17.66666667,1015,6.445416667,0,0,37
9/22/2011,50.16666667,6.416666667,18.375,1014.75,12.96291667,0,0,39.5
9/23/2011,116.4166667,10.41666667,18.5,1015.625,8.02625,0,0,50.16666667
9/24/2011,148.3333333,12.375,19.33333333,1013.916667,5.6425,0,0,116.4166667
9/25/2011,260.3333333,14.625,18.625,1016.25,3.77625,0,0,148.3333333
9/26/2011,220.4166667,13.5,19.45833333,1017.791667,12.42041667,0,0,260.3333333
9/27/2011,216.5416667,13.70833333,19.04166667,1016.5,10.82166667,0,0,220.4166667
9/28/2011,289.125,16.125,18.29166667,1014.208333,2.117083333,0,0,216.5416667
9/29/2011,58.75,2.375,18.29166667,1018.083333,56.75708333,0,0,289.125
9/30/2011,25,-1.041666667,14.04166667,1024.541667,14.17208333,0,0,58.75
10/1/2011,41.5,1.083333333,14.70833333,1025.125,8.777083333,0,0,25
10/2/2011,23.66666667,-0.583333333,12.91666667,1030.541667,4.807916667,0,0,41.5
10/3/2011,31.90333333,1.375,13,1026.833333,14.76875,0,0,23.66666667
10/4/2011,48.78,7.541666667,13.08333333,1019.708333,2.6625,0,0,31.90333333
10/5/2011,84.3,9.958333333,16.625,1013.541667,5.94,0,0,48.78
10/6/2011,119.82,1.375,15.375,1018.458333,6.05375,0,0,84.3
10/7/2011,148.3633333,8.375,13.79166667,1019.166667,7.631666667,0,0,119.82
10/8/2011,189.5,11.91666667,15.625,1017.875,5.288333333,0,0,148.3633333
10/9/2011,359.4583333,14.375,18.79166667,1018.416667,7.41375,0,0,189.5
10/10/2011,80.16666667,7.5,17.375,1025,4.730416667,0,0,359.4583333
10/11/2011,111.375,11.45833333,17.54166667,1023.458333,6.089583333,0,0,80.16666667
10/12/2011,229.5833333,13.20833333,17.16666667,1017.208333,2.60375,0,0,111.375
10/13/2011,100.0416667,11.5,17.20833333,1011.458333,7.714166667,0,0.625,229.5833333
10/14/2011,13.20833333,1.583333333,15.70833333,1011.041667,21.43875,0,0,100.0416667
10/15/2011,14.33333333,2.916666667,15.41666667,1009.208333,86.62833333,0,0,13.20833333
10/16/2011,15.91666667,1.125,16.91666667,1013.083333,21.785,0,0,14.33333333
10/17/2011,30.375,1.333333333,12.08333333,1022.541667,3.667916667,0,0,15.91666667
10/18/2011,91.08333333,7.166666667,12.125,1024.166667,2.957916667,0,0,30.375
10/19/2011,171.75,9.791666667,12.45833333,1021.791667,6.946666667,0,0,91.08333333
10/20/2011,287.2083333,11.66666667,13.25,1020.5,2.86625,0,0.041666667,171.75
10/21/2011,252.5,10.75,13.25,1019.708333,2.265416667,0,0,287.2083333
10/22/2011,314.2083333,11.375,13.54166667,1017.333333,3.27875,0,0,252.5
10/23/2011,192.0416667,6.791666667,10.45833333,1021.25,10.97041667,0,1.875,314.2083333
10/24/2011,18.1875,-2.791666667,7.5,1028.375,5.7575,0,0,192.0416667
10/25/2011,40.75,-2.958333333,7.458333333,1029.625,7.579166667,0,0,18.1875
10/26/2011,164.1083333,3.541666667,7.458333333,1024.541667,1.544583333,0,0.041666667,40.75
10/27/2011,215.4541667,5,8.958333333,1023.041667,4.07625,0,0,164.1083333
10/28/2011,174.5833333,3.958333333,9.5,1024.25,2.883333333,0,0,215.4541667
10/29/2011,231.4166667,6.291666667,8.708333333,1021.583333,8.139583333,0,0,174.5833333
10/30/2011,285.7916667,7.375,8.833333333,1021.291667,7.565,0,0,231.4166667
10/31/2011,246.25,10.91666667,12.66666667,1022.75,3.4975,0,0,285.7916667
11/1/2011,214.5833333,11,12.91666667,1023.25,7.52125,0,0.041666667,246.25
11/2/2011,41.375,2.958333333,10.58333333,1027.916667,22.605,0,0,214.5833333
11/3/2011,67.16666667,6.333333333,12.25,1026.416667,1.672083333,0,0.125,41.375
11/4/2011,99.25,7.666666667,13.25,1022.958333,3.59375,0,0.166666667,67.16666667
11/5/2011,29.875,4.5,11.41666667,1026.875,17.02291667,0,1.375,99.25
11/6/2011,65.16666667,3.125,9.583333333,1027.666667,2.643333333,0,0,29.875
11/7/2011,57.45833333,1.375,9,1027.666667,7.843333333,0,0,65.16666667
11/8/2011,55.375,2.5,11.16666667,1026.791667,8.9225,0,0,57.45833333
11/9/2011,37.20833333,-1.666666667,8.041666667,1025.375,7.727083333,0,0,55.375
11/10/2011,65.91666667,-2.791666667,7.208333333,1019.291667,8.90375,0,0,37.20833333
11/11/2011,150.0416667,0.708333333,6.291666667,1014.875,2.24875,0,0,65.91666667
11/12/2011,57.33333333,-5.958333333,11.08333333,1017.958333,23.74458333,0,0,150.0416667
11/13/2011,26.79166667,-11.70833333,5.375,1025.166667,21.00791667,0,0,57.33333333
11/14/2011,143.0416667,-6.625,3.75,1025.458333,1.86,0,0,26.79166667
11/15/2011,208.25,-0.083333333,4.041666667,1026.833333,2.53,0,0,143.0416667
11/16/2011,218.4583333,4,7.166666667,1026.75,3.276666667,0,0,208.25
11/17/2011,121.2916667,5.916666667,6.916666667,1020.75,7.432916667,0,3.25,218.4583333
11/18/2011,86.16666667,4.666666667,9.583333333,1015.416667,13.50833333,0,0.25,121.2916667
11/19/2011,23.5,-8.166666667,4.333333333,1023.5,76.11916667,0,0.166666667,86.16666667
11/20/2011,53.08333333,-9.333333333,0.625,1029.916667,24.665,0,0,23.5
11/21/2011,137.5833333,-4,1.583333333,1028.958333,3.911666667,0,0,53.08333333
11/22/2011,167.2083333,-5.916666667,4.125,1022.666667,32.76,0,0,137.5833333
11/23/2011,19.45833333,-14.75,0.833333333,1032.041667,162.9691667,0,0,167.2083333
11/24/2011,177.7083333,-7.75,-2.458333333,1027.791667,1.599166667,0,0,19.45833333
11/25/2011,213.3333333,-5.75,-0.958333333,1028.208333,6.794166667,0,0,177.7083333
11/26/2011,247.0833333,-4.041666667,1.5,1021.333333,12.18333333,0,0,213.3333333
11/27/2011,225.7916667,-3.166666667,2.708333333,1020.791667,6.315416667,0,0,247.0833333
11/28/2011,138.625,-2.333333333,4.875,1025.833333,13.09458333,0,0,225.7916667
11/29/2011,63.625,-8.333333333,1.916666667,1033.291667,4.657083333,0,0,138.625
11/30/2011,95.77083333,-11.04166667,0.708333333,1037.375,5.548333333,0,0,63.625
12/1/2011,158.0416667,-7.416666667,-1.833333333,1031.416667,2.69625,0,0,95.77083333
12/2/2011,320.625,-2.041666667,-1.041666667,1023.416667,2.510833333,1.166666667,0,158.0416667
12/3/2011,125.5,-7.041666667,-0.583333333,1025.75,5.272083333,0,0,320.625
12/4/2011,259.2916667,-4.541666667,-2.208333333,1028.791667,4.040416667,0,0,125.5
12/5/2011,320.4583333,-1.875,-1.333333333,1031.791667,2.379166667,0.375,0,259.2916667
12/6/2011,239.2916667,-0.5,0.291666667,1031.166667,5.27125,0.875,0,320.4583333
12/7/2011,127.5833333,-6.916666667,0.916666667,1033.416667,37.58958333,0.416666667,0,239.2916667
12/8/2011,11.04166667,-17.45833333,-3.75,1039.708333,84.64708333,0,0,127.5833333
12/9/2011,18.20833333,-16.66666667,-3.625,1036.916667,63.715,0,0,11.04166667
12/10/2011,34.29166667,-14,0.125,1029,111.8295833,0,0,18.20833333
12/11/2011,84.66666667,-9.583333333,2.125,1026.083333,17.76791667,0,0,34.29166667
12/12/2011,48.08333333,-7.833333333,1.666666667,1029.625,10.87916667,0,0,84.66666667
12/13/2011,159.6666667,-2.208333333,0.375,1024.583333,3.47875,0,0,48.08333333
12/14/2011,14.45833333,-17.25,-1.791666667,1033.25,113.1125,0,0,159.6666667
12/15/2011,14.54166667,-18.91666667,-4.375,1036.625,84.68291667,0,0,14.45833333
12/16/2011,23.04166667,-21.58333333,-6.208333333,1038.458333,154.3016667,0,0,14.54166667
12/17/2011,106.9583333,-17.16666667,-5.791666667,1033.541667,5.7025,0,0,23.04166667
12/18/2011,54.08333333,-17.58333333,-3.041666667,1033.208333,10.76375,0,0,106.9583333
12/19/2011,57.75,-18.41666667,-2.333333333,1031.041667,4.69,0,0,54.08333333
12/20/2011,87.91666667,-15.08333333,-2.75,1028.75,10.0975,0,0,57.75
12/21/2011,24.22916667,-17.95833333,-1.958333333,1029.791667,37.78708333,0,0,87.91666667
12/22/2011,27.25,-17.66666667,-2.125,1031.958333,31.68,0,0,24.22916667
12/23/2011,58.125,-15.20833333,-2.458333333,1026.333333,12.01333333,0,0,27.25
12/24/2011,39.41666667,-15.875,-1.916666667,1027.458333,14.00666667,0,0,58.125
12/25/2011,86.79166667,-14.125,-3.583333333,1032.041667,2.73875,0,0,39.41666667
12/26/2011,135.4166667,-12.20833333,-4.916666667,1036.083333,2.847083333,0,0,86.79166667
12/27/2011,198.625,-10.29166667,-4.166666667,1030.916667,6.01875,0,0,135.4166667
12/28/2011,171.7916667,-9.666666667,-2.625,1031.5,14.3775,0,0,198.625
12/29/2011,61.375,-10.58333333,-4.708333333,1037.958333,22.58125,0.25,0,171.7916667
12/30/2011,132.7916667,-8.75,-4.083333333,1033.541667,5.585833333,0,0,61.375
12/31/2011,159,-11.79166667,-3.666666667,1029,11.08333333,0,0,132.7916667
1/1/2012,78.95833333,-14.95833333,-3.375,1033,14.15333333,0,0,159
1/2/2012,67.58333333,-13.25,-2.708333333,1028.875,33.84583333,0,0,78.95833333
1/3/2012,14.79166667,-19.45833333,-3.916666667,1032.375,220.1466667,0,0,67.58333333
1/4/2012,30.66666667,-19.54166667,-4.458333333,1034.208333,88.25166667,0,0,14.79166667
1/5/2012,113.0833333,-17.45833333,-6.125,1029.208333,5.215416667,0,0,30.66666667
1/6/2012,119.5,-13.54166667,-5.375,1037.083333,13.00666667,0,0,113.0833333
1/7/2012,112.75,-7.166666667,-4.5,1037.875,22.90458333,7.125,0,119.5
1/8/2012,165.5416667,-7.833333333,-4.125,1032.708333,3.798333333,0,0,112.75
1/9/2012,173.5416667,-11.625,-5.291666667,1031.541667,4.765,0,0,165.5416667
1/10/2012,246.3333333,-13.25,-3.625,1033.291667,26.135,0,0,173.5416667
1/11/2012,50.91666667,-16.79166667,-5.458333333,1036.875,11.36083333,0,0,246.3333333
1/12/2012,155.25,-14.79166667,-5.166666667,1026.25,4.990416667,0,0,50.91666667
1/13/2012,59.20833333,-13.875,-2.375,1027.375,19.96833333,0,0,155.25
1/14/2012,70.475,-14.95833333,-2.75,1025.833333,4.674166667,0,0,59.20833333
1/15/2012,111.0866667,-12.33333333,-3.875,1023.333333,2.195416667,0,0,70.475
1/16/2012,181.8066667,-9.75,-4.666666667,1020.75,3.482916667,0,0,111.0866667
1/17/2012,281.0483333,-7,-2.083333333,1022.541667,2.25125,0,0,181.8066667
1/18/2012,397.9583333,-6.416666667,-2.833333333,1025.583333,6.179166667,0,0,281.0483333
1/19/2012,426.7916667,-6.666666667,-2.416666667,1028.75,3.623333333,0,0,397.9583333
1/20/2012,58.66666667,-18.875,-3.458333333,1035.041667,59.28833333,0,0,426.7916667
1/21/2012,15.45833333,-25.70833333,-8.291666667,1037.25,71.3875,0,0,58.66666667
1/22/2012,48.04166667,-24.83333333,-9.291666667,1034.791667,8.084166667,0,0,15.45833333
1/23/2012,199.875,-23.08333333,-8.291666667,1028.708333,22.50166667,0,0,48.04166667
1/24/2012,21.375,-22.45833333,-5.833333333,1027.625,26.9475,0,0,199.875
1/25/2012,61.5,-20.54166667,-6.25,1022.916667,6.384583333,0,0,21.375
1/26/2012,109.75,-17.91666667,-5.541666667,1020.791667,3.370416667,0,0,61.5
1/27/2012,73.625,-17.625,-3.875,1026.625,8.324583333,0,0,109.75
1/28/2012,86.75,-10.45833333,-5.375,1030.333333,2.657083333,0.125,0,73.625
1/29/2012,46.58333333,-18.83333333,-4.916666667,1033.833333,6.070416667,0,0,86.75
1/30/2012,117.9166667,-10.45833333,-6.416666667,1030.666667,7.913333333,2.291666667,0,46.58333333
1/31/2012,76.375,-18.33333333,-4.833333333,1024.916667,31.99875,0,0,117.9166667
2/1/2012,18.54166667,-25.625,-8.625,1035.791667,14.695,0,0,76.375
2/2/2012,28.20833333,-24.375,-7.375,1036.75,24.61583333,0,0,18.54166667
2/3/2012,71.04166667,-23.16666667,-6.041666667,1025.041667,13.68916667,0,0,28.20833333
2/4/2012,35.25,-22.54166667,-3.583333333,1026,9.573333333,0,0,71.04166667
2/5/2012,127.875,-13.58333333,-1.875,1019,3.612083333,0,0,35.25
2/6/2012,79.79166667,-21.375,-4.541666667,1026.5,98.73291667,0,0,127.875
2/7/2012,18.04166667,-25.375,-7.208333333,1031.375,127.8966667,0,0,79.79166667
2/8/2012,14.83333333,-22.91666667,-4.541666667,1026.583333,54.68125,0,0,18.04166667
2/9/2012,47.54166667,-19.66666667,-4,1025.875,7.357916667,0,0,14.83333333
2/10/2012,25.70833333,-20.91666667,-1,1028.958333,25.07583333,0,0,47.54166667
2/11/2012,87.79166667,-19,-2.333333333,1027.291667,12.34916667,0,0,25.70833333
2/12/2012,106.5416667,-9.25,-3.25,1027.041667,4.429166667,0,0,87.79166667
2/13/2012,203.5416667,-9.5,-2.041666667,1022.916667,3.8725,0,0,106.5416667
2/14/2012,112.7916667,-17.33333333,-1.375,1026.75,6.721666667,0,0,203.5416667
2/15/2012,112.0416667,-10.83333333,-3.25,1028.75,5.307916667,0,0,112.7916667
2/16/2012,13.58333333,-20.41666667,-2.083333333,1029.833333,72.73833333,0,0,112.0416667
2/17/2012,13.75,-21.83333333,-4,1032.541667,229.6025,0,0,13.58333333
2/18/2012,32.41666667,-21.33333333,-2.875,1031.083333,40.34375,0,0,13.75
2/19/2012,70.04166667,-19.95833333,-1.75,1024.083333,4.655416667,0,0,32.41666667
2/20/2012,145.0833333,-16.5,-1.083333333,1020.583333,6.705833333,0,0,70.04166667
2/21/2012,117.3333333,-10.83333333,-0.958333333,1020.083333,3.930416667,0,0,145.0833333
2/22/2012,167.7916667,-5.583333333,0.708333333,1015.583333,4.487083333,0,0,117.3333333
2/23/2012,23.45833333,-16.25,0.041666667,1026,15.40541667,0,0,167.7916667
2/24/2012,96.04166667,-11.04166667,-0.416666667,1024.083333,12.20041667,0,0,23.45833333
2/25/2012,22.58333333,-18.79166667,-0.708333333,1030.791667,37.36125,0,0,96.04166667
2/26/2012,58.91666667,-17,-0.166666667,1028.791667,6.093333333,0,0,22.58333333
2/27/2012,189.9583333,-9.333333333,-0.333333333,1024.541667,10.09291667,0,0,58.91666667
2/28/2012,208.5833333,-8.375,0.833333333,1020.458333,13.68833333,0,0,189.9583333
2/29/2012,216.4583333,-6.375,1,1020.458333,6.44375,0,0,208.5833333
3/1/2012,253.1666667,-3.083333333,0.833333333,1023.458333,3.48125,0,0.75,216.4583333
3/2/2012,127.1666667,-0.666666667,0.666666667,1027.208333,15.21958333,3.25,0.75,253.1666667
3/3/2012,94.04166667,-5.875,0.333333333,1028.541667,29.7275,0,0,127.1666667
3/4/2012,127.875,-7.916666667,0.5,1022.041667,6.663333333,0,0,94.04166667
3/5/2012,172.625,-6.333333333,-0.458333333,1013.625,4.005833333,0,0,127.875
3/6/2012,21.25,-14.83333333,4.75,1015.875,95.03833333,0,0,172.625
3/7/2012,20.0625,-14.79166667,4.833333333,1021.791667,45.24458333,0,0,21.25
3/8/2012,17.33333333,-19.875,-0.5,1029.833333,21.29041667,0,0,20.0625
3/9/2012,90.125,-11.125,-0.041666667,1026.541667,14.47125,0,0,17.33333333
3/10/2012,39.25,-16.20833333,0.666666667,1026.416667,65.63666667,0,0,90.125
3/11/2012,20.91666667,-21.91666667,0.125,1032.791667,172.1541667,0,0,39.25
3/12/2012,71.95833333,-16.83333333,1.208333333,1026.625,7.488333333,0,0,20.91666667
3/13/2012,116.4583333,-12.5,4.833333333,1019.541667,9.572083333,0,0,71.95833333
3/14/2012,30.79166667,-15.83333333,6.666666667,1024.875,19.22041667,0,0,116.4583333
3/15/2012,96.58333333,-7.25,3.791666667,1023.916667,11.86458333,0,0.083333333,30.79166667
3/16/2012,269.75,3.333333333,6,1013.083333,7.173333333,0,0.375,96.58333333
3/17/2012,202.625,2.958333333,3.25,1013.541667,20.74958333,0.041666667,0.666666667,269.75
3/18/2012,44.08333333,-4.416666667,1.625,1026.291667,14.53,0.75,0,202.625
3/19/2012,99.45833333,-2.541666667,3.125,1025.583333,5.473333333,0,0,44.08333333
3/20/2012,132.9583333,-2.458333333,4.75,1023.958333,12.905,0,0,99.45833333
3/21/2012,275.125,1.125,5.708333333,1019.958333,14.37625,0,0,132.9583333
3/22/2012,172.75,-1.166666667,8.083333333,1021.333333,12.28875,0,0,275.125
3/23/2012,31.91666667,-6.041666667,7.166666667,1015.208333,49.73083333,0,0.25,172.75
3/24/2012,18.70833333,-12.25,9.375,1018.791667,62.05875,0,0,31.91666667
3/25/2012,40.41666667,-9.958333333,8.375,1023,9.385833333,0,0,18.70833333
3/26/2012,153.625,-3.791666667,9.208333333,1018.708333,3.575416667,0,0,40.41666667
3/27/2012,116.9166667,-5.708333333,13.79166667,1020.083333,18.55375,0,0,153.625
3/28/2012,49.16666667,-5.625,14.29166667,1023.458333,25.985,0,0,116.9166667
3/29/2012,47.75,-6,15.29166667,1013.791667,38.98208333,0,0.166666667,49.16666667
3/30/2012,15.79166667,-13.66666667,10.16666667,1021.375,210.7220833,0,0,47.75
3/31/2012,26.54166667,-13.875,8.833333333,1019.083333,17.11541667,0,0,15.79166667
4/1/2012,57.04166667,-7.166666667,7.375,1017.041667,34.41916667,0,0,26.54166667
4/2/2012,42.25,-6.458333333,8.375,1015.416667,7.13375,0,0,57.04166667
4/3/2012,21.29166667,-14.125,12.625,1015.458333,25.165,0,0,42.25
4/4/2012,16.625,-14.33333333,15.20833333,1011.25,45.22375,0,0,21.29166667
4/5/2012,16.375,-13.25,13.66666667,1015.708333,94.93416667,0,0,16.625
4/6/2012,29.625,-6.416666667,13.45833333,1017.333333,7.91625,0,0,16.375
4/7/2012,74,-5.25,10.875,1015.875,6.965,0,0,29.625
4/8/2012,54.04166667,-11.5,17.79166667,1014.375,40.4775,0,0,74
4/9/2012,123.0833333,0.916666667,18.20833333,1012.375,28.02208333,0,0,54.04166667
4/10/2012,63.70833333,8.333333333,17.91666667,1009,33.3825,0,0.125,123.0833333
4/11/2012,19.25,-8,14.79166667,1014.875,31.16208333,0,0,63.70833333
4/12/2012,32.25,-7.583333333,18.66666667,1008.208333,18.84875,0,0,19.25
4/13/2012,54.29166667,0.041666667,18.66666667,1007.083333,23.99291667,0,0,32.25
4/14/2012,58.875,-0.125,21.375,1005.208333,33.32041667,0,0,54.29166667
4/15/2012,74.45833333,3.75,19.04166667,1008.083333,27.36166667,0,0,58.875
4/16/2012,32.45833333,-4.125,15.91666667,1016.958333,15.88791667,0,0,74.45833333
4/17/2012,120.9166667,4.791666667,18.25,1008.708333,43.0025,0,0,32.45833333
4/18/2012,157.7916667,12.125,18.125,1007.875,63.38708333,0,0.375,120.9166667
4/19/2012,110.875,10,14,1011.875,7.190416667,0,0.208333333,157.7916667
4/20/2012,145.9166667,11.66666667,13.375,1016.25,14.63375,0,0.666666667,110.875
4/21/2012,167,10.66666667,13.41666667,1011.041667,7.542083333,0,0.25,145.9166667
4/22/2012,167.3333333,11.16666667,16.625,1003.5,7.73125,0,0,167
4/23/2012,251.9166667,13.875,18.95833333,1002.75,6.594583333,0,0,167.3333333
4/24/2012,97.875,13.70833333,15.58333333,1005.416667,25.16166667,0,3.791666667,251.9166667
4/25/2012,19.54166667,-3.083333333,14.45833333,1007.75,113.5475,0,0,97.875
4/26/2012,73.45833333,3.916666667,13.66666667,1002.125,3.500416667,0,0,19.54166667
4/27/2012,76.66666667,-2.666666667,18.25,1000.333333,61.25416667,0,0,73.45833333
4/28/2012,110.2083333,-7.916666667,15.08333333,1011.958333,15.43833333,0,0,76.66666667
4/29/2012,179.5416667,0.875,15,1012.041667,15.01416667,0,0,110.2083333
4/30/2012,174.2916667,11.66666667,15.45833333,1009.708333,6.35125,0,0,179.5416667
5/1/2012,184.125,12.125,18.54166667,1011.791667,19.1125,0,0,174.2916667
5/2/2012,98.45833333,9.5,21.875,1007.791667,5.175416667,0,0,184.125
5/3/2012,71.16666667,8.041666667,23.66666667,1007.625,6.760416667,0,0,98.45833333
5/4/2012,117.9166667,11.375,24.08333333,1006.416667,9.125416667,0,0,71.16666667
5/5/2012,96.20833333,3.833333333,23.5,1009.125,10.22458333,0,0,117.9166667
5/6/2012,106.1666667,8.708333333,22.375,1004.208333,19.35041667,0,0,96.20833333
5/7/2012,87.20833333,5.75,21.25,1004.25,4.525416667,0,0,106.1666667
5/8/2012,83.79166667,6.166666667,22.54166667,1007.583333,7.28625,0,0,87.20833333
5/9/2012,110.375,7.291666667,21.20833333,1012.666667,15.7225,0,0,83.79166667
5/10/2012,177.25,12.58333333,22.875,1010.833333,9.650833333,0,0,110.375
5/11/2012,157.625,14.20833333,19.5,1011.333333,8.084166667,0,1.458333333,177.25
5/12/2012,104.875,12.54166667,18.33333333,1010.208333,10.29708333,0,3.208333333,157.625
5/13/2012,136.7083333,13.125,18.04166667,1007.375,64.85416667,0,0.125,104.875
5/14/2012,46.375,-0.083333333,19.125,1007.75,22.2475,0,0,136.7083333
5/15/2012,33.875,-2.041666667,20.25,1004.958333,43.42208333,0,0,46.375
5/16/2012,28.375,-0.875,22.58333333,1002.5,83.505,0,0,33.875
5/17/2012,56.125,6.5,22.04166667,1005.5,41.325,0,0,28.375
5/18/2012,92.16666667,11.41666667,22.79166667,1006.583333,5.998333333,0,0,56.125
5/19/2012,151.1331301,16.83333333,24.91666667,1008.125,11.01541667,0,0.125,92.16666667
5/20/2012,131.6219512,15.70833333,20.33333333,1014.041667,9.855416667,0,0.083333333,151.1331301
5/21/2012,140.3699187,15.70833333,21.33333333,1014.125,7.226666667,0,0,131.6219512
5/22/2012,87.91666667,14.54166667,23.91666667,1009.916667,18.82583333,0,0,140.3699187
5/23/2012,32.95833333,1.333333333,23,1010.916667,11.06333333,0,0,87.91666667
5/24/2012,34.04166667,1.75,21.70833333,1010.666667,4.06,0,0,32.95833333
5/25/2012,53.83333333,5.916666667,21.70833333,1009.375,7.18625,0,0,34.04166667
5/26/2012,80.54166667,9.208333333,24,1004.833333,19.43166667,0,0,53.83333333
5/27/2012,114.2083333,12.79166667,24.25,1006.583333,28.81583333,0,0,80.54166667
5/28/2012,128.8125,13.125,25.79166667,1011.458333,11.73625,0,0,114.2083333
5/29/2012,70.625,13.20833333,22.79166667,1011,21.4975,0,0.416666667,128.8125
5/30/2012,13.5,6.25,20.91666667,1015.708333,9.18,0,0,70.625
5/31/2012,65.70833333,9.75,19.54166667,1016.958333,6.350833333,0,0.125,13.5
6/1/2012,76.58333333,14.04166667,18.83333333,1012.75,6.611666667,0,0.25,65.70833333
6/2/2012,126.4166667,14.66666667,22.04166667,1009.75,22.61625,0,0,76.58333333
6/3/2012,167.1666667,18.54166667,21.25,1005.541667,14.83041667,0,0.541666667,126.4166667
6/4/2012,114.1666667,15.83333333,24.20833333,1004.166667,13.55708333,0,0,167.1666667
6/5/2012,59.5,12.375,27,1003.75,11.54708333,0,0,114.1666667
6/6/2012,148.9583333,15.45833333,24.95833333,1001.166667,12.89,0,0,59.5
6/7/2012,64.54166667,15.125,25.95833333,999.5833333,6.889166667,0,0,148.9583333
6/8/2012,73.5,15.29166667,26.79166667,999.75,15.34541667,0,0.125,64.54166667
6/9/2012,111.875,18.58333333,24.5,998.1666667,16.7625,0,0.166666667,73.5
6/10/2012,13.125,6.458333333,23.5,1000.458333,7.9525,0,0.125,111.875
6/11/2012,28.41666667,6.291666667,24.83333333,996.9583333,6.182083333,0,0,13.125
6/12/2012,22.33333333,9.166666667,24.29166667,996.5416667,6.352916667,0,0,28.41666667
6/13/2012,69.875,13.54166667,22.29166667,999.875,7.54375,0,0.208333333,22.33333333
6/14/2012,10.04166667,13.125,21.875,1004,10.1325,0,0,69.875
6/15/2012,11.20833333,11.75,23.625,1006.333333,8.73875,0,0,10.04166667
6/16/2012,24.29166667,12.58333333,25.75,1004.458333,14.17625,0,0.083333333,11.20833333
6/17/2012,75.91666667,13.875,28.58333333,1001.833333,8.62375,0,0,24.29166667
6/18/2012,174.375,16.375,27.75,1001.916667,8.9025,0,0,75.91666667
6/19/2012,181.8333333,18.66666667,25.54166667,1000.791667,18.27375,0,0.416666667,174.375
6/20/2012,180.9166667,18.79166667,25.75,1002.333333,12.72,0,0,181.8333333
6/21/2012,181.9583333,19.125,26.125,1003.666667,7.895833333,0,0.125,180.9166667
6/22/2012,103.1875,19.91666667,23.75,1003.875,21.62208333,0,0.25,181.9583333
6/23/2012,165.625,20.75,24.08333333,1002.25,5.625833333,0,0.125,103.1875
6/24/2012,166.8541667,21.5,23.25,1002.208333,11.39875,0,0.916666667,165.625
6/25/2012,90.75,20.79166667,23.45833333,1005.75,14.6575,0,1.25,166.8541667
6/26/2012,109.8333333,20.75,24.33333333,1009.791667,16.59708333,0,0.041666667,90.75
6/27/2012,68.875,18.83333333,24.45833333,1012.041667,11.15833333,0,0,109.8333333
6/28/2012,113.125,20,21.70833333,1009.666667,11.235,0,2.291666667,68.875
6/29/2012,85.5,20.70833333,22.16666667,1004.583333,3.615,0,3.125,113.125
6/30/2012,70.45833333,19.625,27.45833333,1002.958333,7.225833333,0,0,85.5
7/1/2012,131.625,23.29166667,28.66666667,998.9166667,15.33375,0,0,70.45833333
7/2/2012,41.47916667,14.91666667,29.70833333,998.1666667,6.984583333,0,0,131.625
7/3/2012,32.91666667,16.875,29,996.2916667,7.955416667,0,0,41.47916667
7/4/2012,88.33333333,18.29166667,27.70833333,1000.583333,14.93958333,0,0,32.91666667
7/5/2012,97.08333333,20.83333333,24.45833333,1002.958333,10.61833333,0,0.333333333,88.33333333
7/6/2012,119.125,21.75,23.66666667,1002.5,2.885416667,0,0.166666667,97.08333333
7/7/2012,162.1666667,23.5,26.875,1001.458333,15.92416667,0,0.25,119.125
7/8/2012,145.125,23.45833333,26.875,1001.875,7.504583333,0,0.041666667,162.1666667
7/9/2012,96.875,23.66666667,25.375,1002.041667,13.96958333,0,1.958333333,145.125
7/10/2012,47.125,23.45833333,26.70833333,996.625,10.37458333,0,0.208333333,96.875
7/11/2012,64.04166667,22.08333333,25.08333333,994.4583333,3.036666667,0,0,47.125
7/12/2012,22.83333333,20.75,26.54166667,997.9166667,3.390416667,0,0.041666667,64.04166667
7/13/2012,24.91666667,19.91666667,26.5,1003.25,4.188333333,0,0,22.83333333
7/14/2012,31.625,18.08333333,26.20833333,1003.75,5.644166667,0,0,24.91666667
7/15/2012,40.875,17.54166667,27.375,1004.875,5.420833333,0,0,31.625
7/16/2012,76.45833333,18.45833333,28.33333333,1007.5,13.61583333,0,0,40.875
7/17/2012,81.89583333,20.70833333,27.625,1009.166667,33.56666667,0,0,76.45833333
7/18/2012,87.70833333,21.45833333,26.58333333,1008.041667,48.15583333,0,0,81.89583333
7/19/2012,121.9583333,22.91666667,27.08333333,1005.583333,15.11833333,0,0,87.70833333
7/20/2012,198.5416667,24.25,28.625,1004.25,14.62666667,0,0,121.9583333
7/21/2012,171.625,24.375,25.70833333,1002.125,30.78333333,0,4.791666667,198.5416667
7/22/2012,16,20.125,27.66666667,998.625,18.21625,0,3.5,171.625
7/23/2012,31.95833333,20.20833333,27.125,1004.833333,8.71875,0,0,16
7/24/2012,66.41666667,21.79166667,26.70833333,1008.125,6.4975,0,0,31.95833333
